galaxy,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),"Unemployment, total (% of labour force)",Labour force participation rate (% ages 15 and older),Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,Renewable energy consumption (% of total final energy consumption),Domestic credit provided by financial sector (% of GGP),Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),y,diff - Life expectancy at birth,diff - Mortality rate,diff - Labour force participation rate (% ages 15 and older),diff - Mean years of education,diff - Expected years of education,diff - Estimated gross galactic income per capita,diff - Population with at least some secondary education,diff - Intergalactic Development Index (IDI),"diff - Intergalactic Development Index (IDI), Rank","Population, ages 15–64 (rate)","Population, ages 65 and older (rate)","Population, under age 5 (rate)"
Triangulum Galaxy (M33),1011030.0,0.9790854096547896,82.06557406023825,32523.216565881517,0.8491296938367764,16.62159876390362,8.709459086714013,159.08522269287988,28.54783491227521,449.9562424631877,105.9886442764246,13.563965432980954,45.87194381105966,2.38301256236786,26.92250998710403,59.39684978526325,50.82249727767528,26.12684852164557,33.648362362223025,2.3996292704406392,60.26427690997733,12.440118692994876,11.920616237510044,28110.045299818208,5651.9773603536605,15.158746080249548,152.2135683864339,25.37986108246477,19.079567338435137,12.829695018261773,-38.29520003468214,25.547288015365602,13.462562052016757,116624.79432363332,123.75474809653491,247.6985385900844,215.91842276547538,41.37940868322372,8.547083507925905,1.0297716318889392,42.76876716389285,4.966837161238718,38.3124915738252,0.03426367114303508,-0.19158466192946833,8.531554862981352,33.291021570983865,0.7365369049252593,-3.2778110649462793,25518.626139696116,-24.90992660390556,0.0328935474432801,12.099748371660553,1.428163863640569,0.1240761436840765,0.06725765103900395
Tucana III,1011030.0,1.028159707911512,85.5322036110592,35150.066280078085,0.9037408697014504,14.901504222944805,10.703554035016957,150.44632161095598,39.441433498251186,1142.4060260508295,101.75223486089388,20.772609407779672,99.14214903894887,3.705834646503359,14.612450712103055,53.30556377894476,43.122365571430855,34.5739698874978,20.720741407929047,3.5497197937068528,28.879109355552373,25.456106666847703,15.787097295049708,33222.06455806398,8388.475730929402,17.543711370237894,128.3336328838745,17.692830242974157,31.92500836300476,21.790402618056728,34.424521614334154,45.6855437801373,12.329895696424064,129736.91082419227,128.02905638359826,226.18621542157715,147.7005353605324,30.38737694939653,7.527016971807664,0.9221726479931288,36.510676811673406,4.44758090321066,29.847847963106602,0.054087541609062366,-5.389634164270149,-3.2344416836659775,53.928974645434366,2.3179081322301247,1.4041485017562678,28964.304903247365,-7.504893549374728,0.14701357772922508,-43.454626495857184,0.4241047012441496,0.06582665708616153,0.07151370997803147
Andromeda XXVIII,1011030.0,0.8557152482448804,82.92445240892584,47550.044865019816,0.9646790972638776,18.89785020455405,15.724131750724444,122.99161157104679,32.77168878801899,854.7536700247133,71.95242408480216,36.12735966196817,64.72000903408303,2.1992781337045355,24.59505752372076,75.34884130418091,59.560876046382944,78.01817688893362,71.59344400127353,2.3791528545113656,45.35966881013543,15.987491810091973,15.080295291998675,35920.03398187601,12283.110802106741,18.517855863934287,155.27276194746216,39.87714849982352,15.38400589221764,79.88632134370336,149.4741151411053,27.07592291158784,17.126345497538136,142668.8782125643,117.92598855431999,242.2199894273508,165.41237384333945,92.51977431644691,6.9649643004234045,1.096030151350885,11.323894791622797,4.984021481743159,41.60985780740396,0.09732695770102097,-12.547779631472395,207.02675850323857,4.043563717102828,-2.2101097660050097,-1.6084808845842318,26315.890203318515,10.326595210622983,-0.1871717807235045,-18.069257315557735,0.7489253301917015,0.04815597589622025,0.07346115100137153
Cassiopeia III (Andromeda XXXII),1011030.0,0.9749860892893684,87.33279194244572,27410.0310991308,0.9199699003412176,16.245641708561422,12.68217170546983,146.75724875788538,37.72400661088053,724.8723835240759,109.61859023976204,15.411462230268329,70.91033230759591,3.1931834721586854,19.10221366283291,46.02319250430219,51.239299135312294,40.14032087666569,22.70727188682911,2.8752377198230525,43.717861822736474,19.647753851201728,15.223804163491087,32089.653443911957,8963.976827755527,22.488026248480168,191.4337118661615,22.003484171970868,3.4814791227856645,28.02763487620299,180.52242508587727,32.482508339187355,23.13504961446057,50947.35640311438,117.49215982704276,90.30405145958679,128.8085530263397,66.33059948782693,12.117895394686945,1.0005746935243265,18.993485323086933,5.167252873639857,2.4468155211845657,0.053742417629322865,-2.493359652609371,85.63510811568153,51.94326843242462,0.19321323189537054,0.9693891979817995,38190.0774100727,1.435721895022212,0.08415465572685676,-35.405834204869066,0.5463798461205719,0.1105088337657352,0.07976182891847301
KUG 1210+301B (KK98 127),1011030.0,0.8655473650793201,77.16337227143559,16473.179889875555,0.5975505452484557,13.960754038477775,5.302519897920318,186.39355194655246,45.84430150571593,1275.4172992668473,45.56334016995926,16.078728904716566,133.41756692152322,2.444650007375194,11.14040969603075,90.08577026582321,95.95247957560998,51.111552540040634,45.44067564147039,1.2861053035128265,21.841402874599037,22.648177254069637,14.81536569743227,15319.320036170608,5075.284167201946,13.865149990616656,95.87851902280045,47.04109976900999,11.586473894567261,127.96391494640528,109.54758400149048,31.411738810127872,29.077243086286202,60233.4321998471,165.11174513664076,305.0737842132706,85.40667678860946,41.06978252101793,7.6732622887492115,0.9769920648461721,46.315883348684956,4.539262641555864,21.385422054936626,0.036802327647812,-0.26005273532348383,-23.4520771628319,0.5881046613700533,2.0950250175620546,0.37822023608445754,17323.289093706644,2.083514071012104,0.10198531030919333,0.3371460211075714,0.4919596417310131,0.04575504456424106,0.06345735990192834
UGC 4483,1011030.0,0.7430450848939679,72.9775353194378,7098.7457896355445,0.584525925578833,14.497926937338526,9.876490127241736,229.74585639152875,26.79073020295197,619.6508096365358,57.470009592458496,10.269473410726984,144.97952270031539,3.2440915898216494,4.563989330394851,88.2949421721641,90.2538986603998,17.810995053177162,69.33901551534116,1.1206468427685612,16.800615169819793,47.41357350790556,17.260272396953155,18351.43704143326,9717.872431890635,33.75769516924135,141.51565775207578,25.774780846536554,30.70440803790245,88.51255043767084,71.25317235255241,25.032990206445888,17.853935856462368,102155.68648367586,135.72961327440132,334.4631502335227,100.41907194938686,42.3919781464343,8.36633685037701,0.8700950490859691,5.446518491354004,12.820627232821614,46.27005049597425,0.03156731522315258,-5.895869798400355,-3.048436018657469,-6.9926864526802746,4.096359254970642,-1.8429344762290292,2964.0152088050454,20.85732638700283,0.17701353155286692,8.685772604463239,0.9643578276092174,0.08219472752687156,0.09987801251050556
Andromeda XXII[57],1011030.0,0.9860766166378596,85.12024506466199,42883.57075018313,0.8698399758729944,19.58407145560529,15.204899817173496,123.01632251322548,32.190738045879066,859.1049505130545,58.1384062321336,19.02440399495486,101.09937137229879,3.5472028330623044,11.892146201777804,69.96849412387522,60.34202157876884,46.741362200508064,45.541680698659725,2.800903005184499,30.81366245508564,16.150666692825943,10.466977037160476,45451.91356392652,10481.223020379985,25.28406889140893,171.68849262042195,31.301811088301946,9.64022661311888,25.168645886282988,181.41606698433483,31.081398940840806,8.552470362806769,173948.6074960651,126.59947493791786,163.1029150639221,138.5030376067209,55.31227057973916,7.694944079133013,0.9716571538490044,10.26707558555366,5.183009563801452,-33.571486746489356,0.0690442738728212,-7.657255267953843,115.88252534789032,31.247757828528925,-0.34628836936369645,1.0697705585720634,23888.170293854047,-16.87509637392681,-0.09994529868438251,-3.962786498234763,0.3128401280229625,0.07454089600638027,0.05426545358486326
NGC 404,1011030.0,0.9715820736013596,81.28289502562652,25543.182442037207,0.8954847072170735,17.2200356885718,12.934627429497946,124.4984574393828,42.34029520922919,672.0779764027155,36.76000450561745,20.68655023963855,72.37082846014493,4.302943237184037,10.940286077354484,62.44970285326014,61.425803256978206,58.6316032186101,37.82099036984498,3.3252888516501318,32.35247941132577,14.726216689068195,12.512982116152012,35118.703854169275,7986.405426905034,15.956949358867636,92.5973752534766,21.060711073639105,6.464790886414156,92.04271062768706,121.5938326024902,34.73705645197673,15.001072757873605,91060.64257108427,123.03418741634896,331.70793272223096,127.8773139181867,44.81890686479621,6.4379632575898205,0.9969948245168296,33.44290935939043,6.1762213989591865,28.00942217389809,0.06537172991951268,-6.465182125008454,227.8445073541062,31.56985601535552,2.382243854335563,-0.026111221650332084,17602.201843845745,26.12527124543979,0.002152286328820696,-26.771893376895406,0.886912510378712,0.1158261753437282,0.08190165607506208
Cetus Dwarf,1011030.0,1.086554020471132,95.39882777664131,54534.55150471264,1.0505169015903375,21.788312109954614,14.231174908556714,74.67517097565295,19.31671324663836,1024.268771182064,114.021605007086,23.798124150222225,80.81928160985684,2.2785324909768168,15.63795632030858,87.8166466602072,80.1654214366923,31.47130728460419,60.82289185848771,1.7434340051430992,24.880372320642227,27.91713994758452,4.967746582003453,58929.27177931925,4074.2039942194033,26.337474372033025,159.09051662347142,46.95745159629385,11.919467113865519,104.2783151661916,234.91067922376757,25.50692535630344,3.556549192883637,88407.47619671903,110.49420339977881,89.96595316719606,160.46158175366685,121.10087895578744,11.832692537479556,1.0596310547862098,0.035437352465017995,4.938870438711977,43.26673189204314,0.5504836830750172,-1.0024318339367966,-1.3355856781197133,6.28740615182447,-0.7338536658982608,-3.734724843841555,16197.561353785699,-17.35133659486145,-0.04355440412864908,7.793936599909358,0.38258248421589075,0.04331823529620471,0.061302192894249555
"Holmberg II (DDO 50, UGC 4305)",1011030.0,0.9733851869414626,83.9539553438362,73954.69451312741,1.1615182472461114,14.097535647702415,14.46659573124671,91.4463176690625,30.446067906096392,860.5418164939763,110.19655185610232,7.7260649836534645,80.91778555299203,4.409568553124899,7.771369601549344,89.16946967739355,84.17374463492,23.721083726211305,25.451537783837512,3.056476004508464,15.993477760668965,10.127150153680462,17.67986070718166,80899.07101713162,10203.787433181502,20.51967300502679,209.95904623858138,33.337313833982854,20.8351461574252,10.825657354695924,146.66105456372972,31.52601606773096,9.033908399453006,126648.34342542313,114.21735038033769,148.19128784270958,168.24845317971025,114.33694138541051,5.667609987881187,1.0097725558902109,31.248992061863927,5.516857430780168,20.06992060068309,0.04187979691854227,-2.6031592714662395,60.87064854688063,41.13167176310249,-3.422818412561412,-3.5411841110487714,63891.98762522362,15.85683698549228,0.09847966184567092,-42.78356215796502,0.5250565855976955,0.020660401052343978,0.09380141873042624
Andromeda XXIII,1011030.0,0.8397469265994291,78.00178245928082,23555.88484754067,0.8496285490688418,17.062234952396118,10.85208650989475,148.44664298572866,37.97996709246976,588.5341013320771,84.67196407280854,16.50117700287941,117.05516812177768,3.40093168943116,10.105231164830373,80.36109976015598,75.83484519826719,74.68200615650548,50.39424346377192,2.231732955593511,22.298783369362148,32.502137017785074,18.730668910854487,16241.280463742836,10681.754539994628,16.925314228229993,128.88215934971635,33.75098551901979,11.076373731024713,71.33651512455646,93.93835015506805,41.12652393122097,5.574737041304201,51123.51607415216,127.79418719087921,498.7105327758736,171.09462178143488,38.21342482779849,4.7634994178070365,0.9753570031450388,22.29643323072852,6.662053491050763,30.92945879424139,0.04975606659222853,-9.851375393838254,81.23709548998687,17.764020990160986,-0.18121805676403646,-0.7624692144300198,42509.29418418386,5.914375525217707,-0.016721327996001456,-30.73260618429302,1.0608958801910906,0.04580941280218542,0.1735429350672253
UGC 9128 (DDO 187),1011030.0,1.0320101264940362,89.13201035538565,30997.759864175518,0.8878338903449462,16.512996860690087,12.31272736357584,123.69509575772308,47.20392452218997,856.1253444941223,95.29278436997144,22.820745524001783,136.97805128790708,2.3800138011983574,12.043743829997153,66.18381839802433,74.66198348703145,79.25010672332405,54.80561242007265,2.9581308389831587,27.986723104580307,22.939941395637607,16.937930967762703,40826.57153094919,5796.122502247957,23.104563108528943,177.21043728865777,15.687083613357938,14.756230226722732,49.84218650073598,124.5820878993498,42.05826317847856,10.106162576597882,111718.40710941232,123.82969360662064,264.3748588762067,218.47815634152286,72.24793535385541,8.224619123997929,1.0727215151976974,38.16250101933578,4.809778675523205,14.632272310042826,0.05217020812815898,-8.76124445450111,145.10673308574033,34.62525740331326,-2.809611135935322,1.4054113621242443,25083.66010145856,-4.403052950140307,-0.014059944681347303,-24.254665469761306,0.7980420034227574,0.04121126243867412,0.09650725703073616
DDO 99 (UGC 6817),1011030.0,0.9220790653079024,82.31266012470718,41383.728886467215,0.9791669202722943,18.52452140863379,13.305983803908413,93.61793597480928,42.38538159108185,1407.9213107425367,82.1824311868302,32.59752197492786,88.23623853408951,1.7176513881358009,13.989620737570398,65.18124491086297,55.40197394872833,40.30989203057678,60.67626477083991,2.0511379927104665,41.319701377114775,23.877335087184118,14.96327310468863,37916.88863577875,7007.468245743871,9.666089968679216,134.0575589482273,15.60430819357756,11.007350463045123,39.72282041016813,86.6073588659612,34.909886631259,10.569875323434985,77874.4653271004,114.3649199886636,198.33427641421932,142.01867632020583,67.48985600318068,6.985183690476853,1.0959101673375111,14.168709039601517,4.256908764160081,25.54408893390832,0.07279372190293876,-5.7213665940160325,49.58462910820893,9.05234637040617,-1.011199897742813,0.044031899435555744,-5925.417971438408,14.323649787629748,-0.07059731960388249,-2.881668372445347,0.47035396415564695,0.04004104096708688,0.08884078605006537
HIZSS 003,1011030.0,1.1362105019063629,91.81029919467218,39115.0829365862,1.0025274437498402,21.44502921579932,16.439823903400022,34.895019461054915,29.299967389841598,705.9918728486044,108.06573598398414,27.04165154650073,86.02912716650194,2.9358329377845287,15.105126046569323,76.31024889123219,80.8292541560085,66.46297689828516,62.96327061173093,1.3788001548364528,28.315131710937226,26.778279418497878,17.320925958759975,50974.187733457286,5069.517648568552,13.001930089522235,88.1018209088089,43.22931811234235,6.717634690416823,68.05297369626514,201.96531635964203,28.2457315779398,6.706118103422824,78582.48325951096,115.55944749695841,253.2436852990855,166.2310061439522,122.32817775798873,13.804168292838686,1.045754690724618,15.809604719423593,2.629816448666858,18.917563902037394,0.16493577105756665,-5.6658209940535755,156.97605119805016,9.112289067086962,0.3357360033887389,-2.3473306553745026,28194.196748668932,-9.279759908879512,0.12284438192071412,-25.56167025862636,0.9871883362289936,0.07182102778922374,0.14457462796656426
NGC 3109,1011030.0,0.9848404388019104,84.47557955425637,21820.70938995421,0.7720387707280969,14.575349311124615,7.547225337565546,163.40782596893828,43.443255523821875,886.0971871875555,84.52389033143919,15.127101015084513,110.40266938054899,2.8401597653418174,12.974245192471793,58.22159631060731,56.42534166757913,41.483773870112756,23.245135104281932,1.915846629195824,28.053784240558592,19.262707901328163,8.645422353678942,29591.964909752045,7230.324606509201,12.510749919331365,125.11703868620519,20.93684350652752,5.709738252624612,52.08940649599893,230.82833939932635,42.252107218528856,13.702641677779164,77357.3513496892,133.07613237094748,294.0687736092775,140.64168935182414,68.30631715445307,8.645096277200683,0.91579432975701,28.85663022984161,7.5309057994165265,10.368723500470145,0.0404025253886513,3.2286318360974633,-55.02811778303703,41.32686534062798,2.029316181302206,-0.3158283697619435,15539.051403383495,-2.4553266206394397,0.06981715045491366,4.8990419925922595,0.588603928562827,0.034283144932412885,0.06401056211470844
Boötes IV,1011030.0,0.8600395142230256,83.25114288712022,31816.3296298724,0.8170318212661897,13.98555417918826,8.541336787479262,137.60548809543448,22.039927284571252,845.7095491829758,53.25691859079518,16.50823947913716,99.65445120329046,3.0808330731474713,14.799695168538086,54.795986060855505,53.407846856541326,16.18882125498213,28.324301523464776,2.32333913435467,47.03812122416576,20.55114430277288,12.206948729573016,16709.66077512817,3980.7328440913207,14.632299903632633,93.15601868027248,15.983077120750046,14.238434621152987,41.375438617402246,150.51226046927783,22.058063801863227,11.773750470225973,81756.77800041939,110.93016655028872,285.78318907256784,148.4700312657743,43.09996818104876,6.4715926560553525,0.9954883232737184,17.86256386895336,4.42148564209836,30.737076062667665,0.04969854395846185,-4.427658126637439,28.992965722569352,42.75988478664938,-0.22490530395662667,-0.2441095287793491,20707.738922677447,22.439649817914642,0.0008296952537798497,1.736573583253005,0.8611470742928117,0.07249496544124404,0.11243349345426372
UGC 9240 (DDO 190),1011030.0,0.858769935271395,74.00866444636691,21554.38061845133,0.6345629562522136,14.213374199142681,7.943653405891597,213.85291707663345,33.966031178760645,704.6554416553332,39.013070438780865,16.257342878761516,104.49791662917778,2.8695709352967205,6.22620220132988,97.07355827492692,97.99523938744812,52.171712102889565,38.0719123162719,1.6286534743487233,13.265486248088624,18.366055475758763,12.645260669238846,14863.153166035056,6140.332397390078,16.630137625729056,78.31047658309356,64.47675452783533,18.351787719173714,109.30795454958464,107.35145251877728,28.60036255104373,15.463535892651578,101309.89480056394,155.27598600952416,205.6216156931221,71.08811689259161,40.54394806283845,11.126840959234844,1.0168366480401654,25.572092414626997,6.3470364588872625,25.465930950206666,0.030784601981171836,-8.855465655900574,-2.341341998404971,-13.318421333949033,1.469805335133275,-1.1698415219189666,17215.28203187274,9.745763471203581,-0.017641730777543496,-24.018475632198914,0.7605203553527506,0.08294013124185261,0.11343446491327895
Andromeda XVIII[60],1011030.0,0.8694633377886559,76.5697990232295,20286.90821987513,0.7689088766710844,12.765996041309144,9.787914954070724,199.38703727182568,30.299484343389157,1038.130200196071,53.33960684704983,14.27744080509668,36.05382022450079,2.751884979429182,12.734635144357355,71.1205360892468,69.91249776058436,99.54227919988979,54.787025610090716,2.339704705186186,22.132165789492866,26.934803507152573,10.551389401062917,10074.728478760568,8804.078890369616,9.35787178067392,119.3933374898777,8.802658538451187,10.975048144805946,27.182043880036677,30.322178234440532,29.38770826339721,13.167857296774587,115238.85227261213,115.46201756514085,434.4528349440754,118.10178596605236,43.49298130048985,14.836578569198645,1.033780617049683,22.294829405956587,5.140603420763828,23.35206024162848,0.0290765548816323,-4.822476285649671,-0.2610845235957413,12.974563263658506,0.5660045501384569,-0.9163178707762608,12987.428735476873,7.767651941831097,0.016523049794532976,0.24254455415027998,0.4689666800741791,0.06993493390631203,0.016296352991387538
Ursa Major I Dwarf (UMa I dSph),1011030.0,0.9884490269013244,84.16831123797603,26452.14020321741,0.9578951304567492,17.7389133243365,11.399413120641801,159.91457591556926,29.757771924001226,688.1505515612332,105.67052228003227,20.855865899531416,122.856027838637,3.2194427918020008,16.71357916291376,84.32520102646775,75.89069950121377,66.92276621285771,61.01653106325944,2.8624045469054358,34.03875557708265,31.171747204802035,15.316145554253357,29493.40272738008,4915.936864277699,18.12058621977694,78.29718717197628,29.37357937779382,20.88489022946433,80.41457292613673,59.07043209414344,32.097636504696226,8.834898130237185,76907.60466321926,135.45839895593974,202.50119958192928,145.1260673928489,79.19282430321584,7.737600551426772,1.0936925719611463,14.070221835434781,2.7234480701972967,21.0524383503596,0.04753408250737379,-8.612607782031617,62.40004602995941,9.01895100113731,-3.0576795048945122,-2.54106784323589,-14984.23620498125,-15.915754569163582,0.10319164247631951,-36.72071958100551,0.9017638952741827,0.06779221086925317,0.10507779325930718
ESO 540-030 (KDG 2),1011030.0,0.8561900906446591,80.9105188239092,24928.005763441466,0.8280093901534601,16.345511700668453,13.45245535911054,169.2576016203699,32.02121053599135,1008.1851259994528,65.14267237011974,14.603141264944046,61.82646168947505,2.876310645176773,16.307700872305332,73.51314944735432,69.90654702994838,35.01738898928321,55.54989432499335,2.273098363591042,22.108959717315685,13.538298509226065,11.327296818370948,26452.407415066034,8187.659093599802,21.17374765147293,100.27181722015007,29.89768426290145,28.586444385333053,28.69749050462989,82.16611966005867,39.17979097644393,12.901649986133295,109142.68795975251,104.95528343075674,233.35272184827375,145.4292645125786,48.86632760730088,6.677673222074176,0.9972518079060222,20.049557852721875,3.027789109986828,21.769528510678484,0.04988538063297554,-5.794569999054502,54.36067328821264,15.714289139961323,-0.25715435626470295,-1.0379485947051368,21343.563442912226,-3.365505499561444,0.03647850905978034,0.3580437886747164,0.6537650172917457,0.023728174942815265,0.08306674762228096
UGC 8651 (DDO 181),1011030.0,0.6370486608742005,62.145003459076484,16409.041786557376,0.6780482801111493,11.400179442310922,6.9271331716380455,208.7936328840965,17.232720932633505,382.606489085726,42.476239827475325,9.22888026193834,128.81421397850875,2.8134941157843305,19.43515401185955,87.09409082349941,81.81392190147955,66.9577074542795,49.70239940947466,1.162772913100622,27.795726606564752,59.57219490827786,31.39459524210401,13551.129016103767,6069.843855826844,14.379955959320068,167.3859027269402,43.622432017394246,14.937200370189483,71.78856696186601,39.20442787639356,17.230580562738858,12.449514722893113,82567.15936325247,95.77737584043328,335.85949793504903,60.06820959254037,34.346453372318805,7.952279471042459,0.9557704906322064,20.18394038968069,7.572110499986457,24.457060949716958,0.028311403330078533,-2.305564769070614,80.98236415666628,-6.833553783027426,3.060176630685076,2.1771211875915943,10381.530626059583,8.838583690725606,0.0005633131570851324,12.291882413613905,1.7141226184253051,0.10937488587030655,0.30860374084036035
MB 1 (KK98 21),1011030.0,0.9729464841481328,84.78222004225405,36763.845154014314,0.9984492288626788,15.61783746885216,15.64965595827002,114.38050705598295,33.40963258080116,839.1932817183708,77.44570821433494,24.31840553871937,72.7196523113644,2.8776314491208206,21.863405477671083,67.32917384391165,59.255411801676274,55.70281627068261,62.23530531746809,2.7053842807703585,45.94614169403668,8.84575242838175,6.3823141327415165,45491.697860052605,5955.897504753427,19.15014949612651,212.2888370849285,25.54389957285004,11.549583523517413,39.88449227324682,140.1883154780365,30.875415338734808,12.461640680230186,105398.59774801267,117.11686890869508,223.68780288053685,156.03167975633067,114.02690977089986,10.127469328691213,1.0929683652424391,18.925379636721875,4.993610634284624,14.811043650566175,0.17208359355010372,-10.547240024013092,172.4123908001444,14.23236875292821,0.009486344862375873,-0.5900487850831873,35388.75551697715,11.640447333938454,-0.04338692447487347,8.970576295898212,0.6578160829402042,0.03842221544229352,0.12278650002190164
KKH 12,1011030.0,0.7060415538343838,60.198497953898155,25762.770536875283,0.6030119497964015,13.197222634667439,7.443527010902946,222.73682451964345,57.09601231018636,732.0761747759786,66.71311774713917,11.931297631811965,196.85825168111128,3.328636455726615,13.726291312224589,69.56390601302998,67.98542446650005,44.018444237657604,65.97094907192032,1.074271058677908,14.227024866724612,35.69348697732268,19.75905035073341,33709.99903780687,11805.07306968967,47.007281451213245,134.99135365363924,26.879097111534506,24.517554723305146,118.7786064267226,47.25012885556853,51.60411957020229,13.583693664991815,156527.21416381013,138.2950506661272,529.440606334265,88.85660938768908,22.551839958472552,17.268214440610915,0.9434374471077832,-2.228515130027805,6.3460028489097855,-5.545711279610913,0.027815756834139616,-0.026957139898520666,24.27506363441489,-7.121774879032472,0.8832954106140996,-0.8740810253790166,20820.229344774776,1.6408564003539041,0.026347361920315948,40.94085326463522,0.5085442971574957,0.07820822384126173,0.10883410349896508
Andromeda XIX[60],1011030.0,1.1430182924984715,86.88656628966513,42883.60989049157,1.0346619043804774,18.551151156083208,13.341606635873418,84.23295851591487,28.58449846036841,516.4083134943879,129.52232928854005,31.99875546486166,48.6282732578025,1.8627957079803403,12.3678740937077,66.36079256279771,59.03243734624935,20.406203340507584,47.29906123788497,2.006146131476919,23.596513272466375,30.03106206977456,18.363378074086448,46496.70212132701,5820.60756017893,92.63097788018469,356.5659220530813,23.526626976913786,10.440463452797466,43.24776892684336,179.63503227230592,28.974184129518598,6.357852550775504,97876.4632593448,113.81693700392373,164.21620066226058,164.52767856473386,95.0574925333132,10.691463824250127,1.0564590908519895,22.99400890583917,4.369637817697342,79.59866888794976,0.16581009245474165,-5.32371471387394,-49.64067849092049,31.337593617677975,-0.8460567270920514,-0.5252202092049494,43994.39009988081,-6.60552868684546,-0.005317405090927263,-25.644540467000482,0.578588487220938,0.06648560809454934,0.28062960984601454
Andromeda XV,1011030.0,1.0869235213849455,85.85877565379214,46720.5269463417,1.055219689848766,20.43542939153201,15.588565071982664,69.3869070883246,28.552604972536532,766.8315387498725,122.29639458752895,27.526977495704287,67.97032877899282,2.1104154904034145,12.90002943866982,72.75943930245698,58.6966787682755,39.91562472121909,52.960852442053024,1.5907963274299073,26.850289309972528,23.172326615616345,14.113967415789695,51654.99398688251,9629.000816983318,12.641581356708054,121.4435835184615,34.37526959030272,8.859408393713725,29.724509392111987,140.1231338367574,28.828454947422852,7.749107278484512,28139.161534201758,122.32901787888045,206.63786460839358,167.28949078380322,115.11499759376215,9.7756530818654,1.0329702340941291,29.563770731252927,4.985345926531384,31.36131659455017,0.19075565324532304,-3.318166594497626,-2.7395225893593675,7.246545440185756,-3.493172380775853,-5.662422679888071,29646.483915438148,-1.3511760923173881,0.11938126336529598,-1.2217027451248441,0.6032862895085573,0.07057638431448528,0.0530294181557218
Indus II,1011030.0,1.049015135351153,90.7063015952895,33511.71048729418,0.9499213637093236,19.458717546896718,13.931823755915158,77.94547947677255,32.9491125965349,1084.1287201728662,115.14289582292491,23.237480588644882,99.4312794552168,2.996036816204956,14.14115716363369,78.86584675643574,70.03502071990626,51.256469439287216,54.056667281467455,2.519735693430846,24.2446481212476,26.43913574940927,18.18162951775129,48623.6575883686,7735.069257433166,21.971979663241267,140.29613823140983,17.940011244771313,16.13206953222691,61.3040551609591,155.62107969825226,26.76659319335896,6.360717541058925,57794.82831120006,114.58600247683628,163.08437915628656,150.01112763912326,75.1043444362677,9.978904847384793,1.0293901623036978,19.511979704532653,4.949006350662065,36.90671963749568,0.08205218615417709,0.108026266644913,13.204116943698068,15.725314394453562,-3.6922299564949093,-0.5618283373256467,18878.204711774455,-36.240505534557215,0.013564691406926288,-14.149562093173309,0.38504699510890816,0.06426852913378403,0.04783141008945621
Tucana Dwarf,1011030.0,1.0853536929474359,87.94213955872068,87942.72324911761,1.177146937674582,16.900896212457116,15.567887383286395,66.22491013638981,31.11882596074127,1169.4048293589635,118.16184312731495,29.500770054317695,68.63046792475348,2.7695875610033154,11.45792588775564,71.08796512579674,65.26736384195887,62.11922057879305,52.352567395780476,2.5093069506399823,27.48735494558347,20.237673056805967,17.021325280822193,114042.53002914555,3317.185670674956,30.87879644244534,393.2600643005435,33.57076178624372,13.68945511657811,37.122745490716746,255.2845876884737,25.776565549013128,11.293320896686016,96959.71181037305,116.13629085115238,236.0419412134113,195.20810253781812,124.49394595679772,9.319009409064591,1.069475543444948,28.804885239314856,4.172198524266045,-207.9798594114224,0.3064625422675257,-2.3796671050627367,45.267870846633286,10.84518517508949,1.2764374231895061,-0.6824580670168388,31954.96145210757,6.3706577010311065,0.006019623616667413,12.995679862998777,0.32204176621133296,0.04022415122922586,0.06999413836428937
